match_id,player_id,minutes
123065,23350,33.115233333333336
123065,27747,19.132633333333334
123065,49785,95.54126666666666
123065,62650,95.54126666666666
123065,68933,13.9826
123065,68933,62.42603333333333
123074,968,76.13131666666666
123074,986,95.22308333333334
123074,1050,92.66223333333333
123074,1135,95.22308333333334
123074,1268,92.66223333333333
123074,1294,19.09176666666667
123074,1320,95.22308333333334
123074,9604,76.13131666666666
123074,9604,16.530916666666666
123074,15811,95.22308333333334
123074,23160,2.5608500000000003
123074,27747,76.13131666666666
123074,28559,2.5608500000000003
123074,29624,19.09176666666667
123074,49785,95.22308333333334
123074,68933,95.22308333333334
123074,94848,2.5608500000000003
123082,862,20.812583333333336
123082,930,9.827
123082,968,52.978433333333335
123082,986,52.978433333333335
123082,1050,102.9474
123082,1135,102.9474
123082,1268,102.9474
123082,1294,49.96896666666667
123082,1320,102.9474
123082,9604,52.978433333333335
123082,9604,29.156383333333334
123082,15811,52.978433333333335
123082,15811,49.96896666666667
123082,27747,93.1204
123082,49785,102.9474
123082,62650,49.96896666666667
123082,68933,52.978433333333335
123082,68933,40.14196666666667
123082,94848,9.827
123092,862,74.09566666666666
123092,968,91.44496666666667
123092,986,99.8189
123092,1050,99.8189
123092,1135,99.8189
123092,1268,74.09566666666666
123092,1294,48.09745
123092,1320,99.8189
123092,15811,94.90668333333333
123092,23160,25.723233333333333
123092,27747,99.8189
123092,49785,99.8189
123092,56465,8.373933333333333
123092,62650,4.912216666666667
123092,68933,25.998216666666668
123092,68933,25.723233333333333
123092,94848,25.723233333333333
123102,968,96.42628333333333
123102,986,96.42628333333333
123102,1050,96.42628333333333
123102,1135,96.42628333333333
123102,1268,58.950783333333334
123102,1294,58.950783333333334
123102,1320,96.42628333333333
123102,9604,88.5933
123102,15811,96.42628333333333
123102,27747,96.42628333333333
123102,28559,7.832983333333333
123102,49785,96.42628333333333
123102,68933,37.475500000000004
123102,94848,37.475500000000004
123111,862,7.619783333333333
123111,862,66.37705
123111,862,27.24958333333333
123111,968,73.99683333333334
123111,1050,101.24641666666666
123111,1135,101.24641666666666
123111,1268,85.64978833333333
123111,1268,7.619783333333333
123111,1294,66.37705
123111,1294,7.619783333333333
123111,1320,96.52976666666667
123111,9604,27.24958333333333
123111,15811,101.24641666666666
123111,23160,4.7166500000000005
123111,27747,101.24641666666666
123111,49785,101.24641666666666
123111,62650,66.37705
123111,94848,27.24958333333333
123111,94862,7.97685
123119,862,78.6969
123119,930,15.47315
123119,968,10.461716666666666
123119,968,78.6969
123119,986,94.17005
123119,1135,94.17005
123119,1268,78.6969
123119,1294,89.15861666666666
123119,1320,94.17005
123119,9604,94.17005
123119,15811,94.17005
123119,23160,5.011433333333333
123119,27747,94.17005
123119,28559,5.011433333333333
123119,49785,94.17005
123119,94848,15.47315
123133,862,90.60051666666666
123133,930,7.258733333333334
123133,968,79.19463333333333
123133,986,97.85925
123133,1050,97.85925
123133,1135,58.635
123133,1268,79.19463333333333
123133,1294,97.85925
123133,1320,97.85925
123133,9604,18.664616666666667
123133,15811,97.85925
123133,27747,97.85925
123133,49785,97.85925
123133,94848,39.22425
123133,94862,18.664616666666667
123137,862,79.11368333333333
123137,930,22.256899999999998
123137,968,40.45666666666667
123137,986,101.37058333333333
123137,1050,84.64045
123137,1268,60.913916666666665
123137,1294,101.37058333333333
123137,1320,101.37058333333333
123137,9604,60.913916666666665
123137,15811,101.37058333333333
123137,23160,16.730133333333335
123137,27747,101.37058333333333
123137,49785,101.37058333333333
123137,94848,101.37058333333333
123137,94862,40.45666666666667
