match_id,player_id,minutes,play_duration_seconds,match_share,kpi_position,squad_id,estimated_match_duration_seconds
122899,930,22.950783333333334,1377.047,0.23642305,CENTER_FORWARD,34,5824.503998235366
122899,986,70.88165000000001,4252.899,0.7301736,LEFT_WINGBACK_DEFENDER,34,5824.503926189608
122899,986,26.193416666666668,1571.605,0.2698264,CENTRAL_DEFENDER,34,5824.504199737312
122899,1135,97.07506666666667,5824.504,1.0,CENTRAL_DEFENDER,34,5824.504
122899,1294,26.193416666666668,1571.605,0.2698264,CENTRAL_MIDFIELD,34,5824.504199737312
122899,1294,70.88165000000001,4252.899,0.7301736,LEFT_WINGER,34,5824.503926189608
122899,1320,86.79726666666667,5207.836,0.8941252,DEFENSE_MIDFIELD,34,5824.504219319621
122899,9604,22.950783333333334,1377.047,0.23642305,CENTRAL_MIDFIELD,34,5824.503998235366
122899,9604,47.93086666666667,2875.852,0.49375054,CENTER_FORWARD,34,5824.5040096563735
122899,15811,70.88165000000001,4252.899,0.7301736,RIGHT_WINGER,34,5824.503926189608
122899,23350,97.07506666666667,5824.504,1.0,CENTRAL_DEFENDER,34,5824.504
122899,28559,26.193416666666668,1571.605,0.2698264,CENTER_FORWARD,34,5824.504199737312
122899,49785,97.07506666666667,5824.504,1.0,GOALKEEPER,34,5824.504
122899,56465,10.277800000000001,616.668,0.10587477,CENTER_FORWARD,34,5824.503798213682
122899,62650,97.07506666666667,5824.504,1.0,RIGHT_WINGBACK_DEFENDER,34,5824.504
122899,68933,47.93086666666667,2875.852,0.49375054,DEFENSE_MIDFIELD,34,5824.5040096563735
122899,70440,10.277800000000001,616.668,0.10587477,DEFENSE_MIDFIELD,34,5824.503798213682
122899,94862,26.193416666666668,1571.605,0.2698264,LEFT_WINGBACK_DEFENDER,34,5824.504199737312
122903,622,100.23088333333334,6013.853,1.0,CENTRAL_DEFENDER,34,6013.853
122903,862,76.94723333333333,4616.834,0.76769984,RIGHT_WINGER,34,6013.853018388019
122903,930,76.94723333333333,4616.834,0.76769984,CENTER_FORWARD,34,6013.853018388019
122903,968,23.28365,1397.019,0.23230016,CENTER_FORWARD,34,6013.852939231725
122903,986,13.856833333333332,831.41,0.13824914,LEFT_WINGBACK_DEFENDER,34,6013.852961399977
122903,1050,100.23088333333334,6013.853,1.0,DEFENSE_MIDFIELD,34,6013.853
122903,1135,100.23088333333334,6013.853,1.0,CENTRAL_DEFENDER,34,6013.853
122903,1294,92.31438333333334,5538.863,0.92101735,LEFT_WINGER,34,6013.853050651001
122903,1320,100.23088333333334,6013.853,1.0,DEFENSE_MIDFIELD,34,6013.853
122903,9604,7.9165,474.99,0.078982644,LEFT_WINGER,34,6013.852866206909
122903,9604,15.36715,922.029,0.15331751,RIGHT_WINGER,34,6013.853212199963
122903,15811,86.37405,5182.443,0.86175084,RIGHT_WINGBACK_DEFENDER,34,6013.853145765428
122903,23350,100.23088333333334,6013.853,1.0,CENTRAL_DEFENDER,34,6013.853
122903,28559,7.9165,474.99,0.078982644,RIGHT_WINGER,34,6013.852866206909
122903,49785,100.23088333333334,6013.853,1.0,GOALKEEPER,34,6013.853
122903,62650,13.856833333333332,831.41,0.13824914,RIGHT_WINGBACK_DEFENDER,34,6013.852961399977
122903,94862,86.37405,5182.443,0.86175084,LEFT_WINGBACK_DEFENDER,34,6013.853145765428
122912,622,96.6469,5798.814,1.0,CENTRAL_DEFENDER,34,5798.814
122912,968,29.48545,1769.127,0.3050843,CENTER_FORWARD,34,5798.813639377707
122912,986,96.6469,5798.814,1.0,LEFT_WINGBACK_DEFENDER,34,5798.814
122912,1050,96.6469,5798.814,1.0,DEFENSE_MIDFIELD,34,5798.814
122912,1135,29.48545,1769.127,0.3050843,CENTRAL_DEFENDER,34,5798.813639377707
