match_id,player_id,player_name,player_position,position_side,first_event_minute,last_event_minute,total_events,passes,successful_passes,failed_passes,receptions,dribbles,successful_dribbles,failed_dribbles,shots,successful_shots,between_lines_receptions,wide_availability,box_availability,hold_up_actions,back_availability,fdr_availability,final_third_actions,opponent_box_actions,interceptions,loose_ball_regains,ground_duels,clearances,blocks,high_pressure_actions,average_pressure,total_pxt,average_pxt,max_pxt,average_distance_to_goal,average_x,average_y,minutes,total_events_per90,passes_per90,receptions_per90,dribbles_per90,shots_per90,between_lines_receptions_per90,wide_availability_per90,box_availability_per90,hold_up_actions_per90,back_availability_per90,fdr_availability_per90,final_third_actions_per90,opponent_box_actions_per90,interceptions_per90,loose_ball_regains_per90,ground_duels_per90,clearances_per90,blocks_per90,high_pressure_actions_per90,total_pxt_per90,pass_attempts_with_result,pass_success_rate,dribble_attempts_with_result,dribble_success_rate
122861,622,Ginter,CENTRAL_DEFENDER,CENTRE_RIGHT,0.0528999999999999,212.06361666666663,219,74,59,10,64,56,56,0,1,0,2,9,0,1,50,0,3,2,1,12,3,4,0,28,13.256880733944953,0.820436,0.003746283105022831,0.202993,72.55388127853881,35.64063926940639,17.273059360730596,94.02281666666666,209.62996747775233,70.83387028928617,61.26172565559885,53.604009948648994,0.9572144633687321,1.9144289267374641,8.614930170318589,0.0,0.9572144633687321,47.8607231684366,0.0,2.871643390106196,1.9144289267374641,0.9572144633687321,11.486573560424784,2.871643390106196,3.8288578534749282,0.0,26.802004974324497,0.7853332054683891,69,0.855072463768116,56,1.0
122861,862,Sallai,RIGHT_WINGER,RIGHT,0.7857333333333333,42.609566666666666,43,12,10,0,13,12,11,1,2,0,1,10,0,2,0,0,13,3,0,2,0,0,0,4,19.024390243902438,1.081665,0.025155000000000004,0.315637,50.48780487804878,61.643902439024394,10.846341463414634,47.050216666666664,82.2525436475142,22.954198227213265,24.867048079481037,22.954198227213265,3.8256997045355443,1.9128498522677722,19.12849852267772,0.0,3.8256997045355443,0.0,0.0,24.867048079481037,5.738549556803316,0.0,3.8256997045355443,0.0,0.0,0.0,7.651399409071089,2.06906273545322,10,1.0,12,0.9166666666666666
122861,930,Philipp,CENTER_FORWARD,CENTRE,169.13968333333332,213.54581833333336,70,22,14,7,25,15,12,3,1,0,12,3,0,5,0,1,39,3,0,1,1,1,0,22,38.80597014925373,0.91223,0.013031857142857142,0.109436,38.44411764705882,72.2279411764706,24.773529411764706,46.97260000000001,134.1207427308686,42.15223342970157,47.90026526102451,28.740159156614702,1.9160106104409802,22.99212732529176,5.74803183132294,0.0,9.580053052204901,0.0,1.9160106104409802,74.72441380719823,5.74803183132294,0.0,1.9160106104409802,1.9160106104409802,1.9160106104409802,0.0,42.15223342970157,1.7478423591625754,21,0.6666666666666666,15,0.8
122861,968,Gregoritsch,CENTER_FORWARD,CENTRE,0.2515166666666666,39.520783333333334,35,12,6,5,12,3,3,0,2,0,0,0,0,4,2,0,15,6,0,2,0,0,1,21,55.9375,0.816357,0.023324485714285713,0.202993,39.33235294117647,68.87647058823529,31.547058823529408,47.050216666666664,66.94974482937202,22.954198227213265,22.954198227213265,5.738549556803316,3.8256997045355443,0.0,0.0,0.0,7.651399409071089,3.8256997045355443,0.0,28.692747784016582,11.477099113606632,0.0,3.8256997045355443,0.0,0.0,1.9128498522677722,40.169846897623216,1.5615683668477616,11,0.5454545454545454,3,1.0
122861,986,Kübler,RIGHT_WINGBACK_DEFENDER,RIGHT,1.4682666666666668,212.89821666666663,125,39,29,6,34,21,19,1,0,0,3,24,0,1,2,0,10,0,3,5,0,1,4,10,18.5,0.3725,0.00298,0.019281,64.70806451612903,46.917741935483875,32.19435483870968,47.050216666666664,239.10623153347152,74.60114423844311,65.03689497710425,40.169846897623216,0.0,5.738549556803316,45.90839645442653,0.0,1.9128498522677722,3.8256997045355443,0.0,19.12849852267772,0.0,5.738549556803316,9.56424926133886,0.0,1.9128498522677722,7.651399409071089,19.12849852267772,0.7125365699697451,35,0.8285714285714286,20,0.95
122861,986,Kübler,RIGHT_WINGBACK_DEFENDER,RIGHT,1.4682666666666668,212.89821666666663,125,39,29,6,34,21,19,1,0,0,3,24,0,1,2,0,10,0,3,5,0,1,4,10,18.5,0.3725,0.00298,0.019281,64.70806451612903,46.917741935483875,32.19435483870968,46.97260000000001,239.50132630512252,74.72441380719823,65.14436075499333,40.23622281926058,0.0,5.74803183132294,45.98425465058352,0.0,1.9160106104409802,3.8320212208819604,0.0,19.160106104409802,0.0,5.74803183132294,9.580053052204901,0.0,1.9160106104409802,7.664042441763921,19.160106104409802,0.713713952389265,35,0.8285714285714286,20,0.95
122861,1050,Höfler,DEFENSE_MIDFIELD,CENTRE_LEFT,0.2177333333333333,213.03853333333333,185,57,48,7,52,41,39,1,2,0,12,0,0,8,29,0,23,4,6,6,4,7,2,44,23.736263736263737,0.811651,0.0043873027027027025,0.065911,60.95573770491803,46.12568306010929,34.91256830601093,94.02281666666666,177.08467572321544,54.56122441201773,49.775152095174064,39.24579299811801,1.9144289267374641,11.486573560424784,0.0,0.0,7.6577157069498565,27.75921943769323,0.0,22.01593265748084,3.8288578534749282,5.743286780212392,5.743286780212392,3.8288578534749282,6.700501243581124,1.9144289267374641,42.11743638822421,0.7769240764076948,55,0.8727272727272727,40,0.975
122861,1294,Grifo,LEFT_WINGER,LEFT,0.2774166666666666,190.92640166666664,121,43,29,10,39,29,29,0,1,0,13,9,1,6,8,0,22,3,2,3,0,0,0,12,17.333333333333332,0.765845,0.006329297520661157,0.042858,56.9900826446281,53.01239669421488,49.316528925619835,74.50295,146.1687087558278,51.94425187190574,47.11222844196102,35.03216986709922,1.20800585748618,15.704076147320341,10.87205271737562,1.20800585748618,7.248035144917081,9.66404685988944,0.0,26.576128864695963,3.6240175724585404,2.41601171497236,3.6240175724585404,0.0,0.0,0.0,14.496070289834162,0.9251452459265036,39,0.7435897435897436,29,1.0
122861,1320,Eggestein,DEFENSE_MIDFIELD,CENTRE_RIGHT,1.3496666666666668,192.28521833333335,107,39,36,2,32,27,27,0,0,0,5,13,0,2,11,0,7,0,4,3,0,0,0,14,18.50467289719626,0.41418699999999997,0.0038709065420560744,0.029121,60.6018691588785,48.428037383177575,19.844859813084113,74.50295,129.25662675102126,47.11222844196102,38.65618743955776,32.616158152126864,0.0,6.040029287430901,15.704076147320341,0.0,2.41601171497236,13.288064432347982,0.0,8.45604100240326,0.0,4.83202342994472,3.6240175724585404,0.0,0.0,0.0,16.91208200480652,0.5003403220946284,38,0.9473684210526315,27,1.0
122861,9604,Höler,ATTACKING_MIDFIELD,CENTRE,0.0,211.76635,82,30,15,12,25,10,8,0,1,0,8,2,2,7,0,0,22,6,2,6,1,1,1,39,45.0,0.673147,0.008209109756097562,0.076187,48.34691358024691,60.160493827160494,29.04320987654321,94.02281666666666,78.49158599623603,28.71643390106196,23.9303615842183,9.572144633687321,0.9572144633687321,7.6577157069498565,1.9144289267374641,1.9144289267374641,6.700501243581124,0.0,0.0,21.058718194112107,5.743286780212392,1.9144289267374641,5.743286780212392,0.9572144633687321,0.9572144633687321,0.9572144633687321,37.33136407138055,0.6443460443732719,27,0.5555555555555556,8,1.0
